Movie_ID,Title,Overview,Overview_WordCount,Genres,Director,Cast,Production_Company,Release_Date,Release_Year,Release_Month,Release_DayOfWeek,Runtime_Minutes,Budget_Local_Currency,Revenue_Local_Currency,Budget_Crores,Revenue_Crores,Profit_Local_Currency,ROI_Percent,Popularity_Score,Vote_Average,Vote_Count
396865,A Yellow Bird,"It is an unwelcome homecoming for Siva, a Singaporean-Indian ex-convict, haunted by a tragedy in his past. Released after eight years behind bars and dejected by his mother’s coldness, he leaves home in search of his ex-wife and daughter. His old friend denies any knowledge of their whereabouts and instead leads him back into crime. Finding him sheltering in ‘void decks’ (the open public access corridors found beneath government-built residential housing in Singapore), the police force him to meet with a social worker; a woman also dealing with her own fears.",91,Drama,K. Rajagopal,"Sivakumar Palakrishnan, Seema Biswas, Huang Lu, Marcus Mok, Indra Chandran",Akanga Film Asia,18-05-2016,2016,5,Wednesday,90,0,0,0,0,0,0,1.2246,5.5,13
1576223,Rage,"Anbu, a taxi driver from Kannagi Nagar, meets Regina, a mute IT employee, during his regular trips and falls for her. When he learns about her troubled personal life, he suppresses his feelings. One night, Regina dies in what appears to be an accident—but soon, it’s revealed to be a planned murder. Shockingly, multiple unconnected people are involved. RAGE follows Anbu’s journey to uncover the truth behind Regina’s death and the tangled motives that led to it.",77,Thriller,Sivanesan,"Shan, Shirley Babithra, Saravanan, Munishkanth, Ramachandran Durairaj",Unknown,18-09-2026,2026,9,Friday,132,28306500,0,2.83,0,0,0,1.3798,0,0
1165360,Junglefowl,"In a small village in northern Sri Lanka, a young girl is forced to confront the consequences of a deadly civil war as a wounded freedom fighter is brought in to their home.",33,,Kalainithan Kalaichelvan,,Black Caper Films,10-08-2023,2023,8,Thursday,17,0,0,0,0,0,0,1.6232,0,0
520911,Puthiya Payanam,"Siddarth is a college drop-out struggling to find a proper job. Though he has a passion in running, he has lost the will to live his life. The twisted hand of destiny has filled his journey with hardships and surprises. In order to improve his lifestyle, he works hard to overcome his misery and lead a better life.",58,"Action, Drama",Raven,"Raven, Lavysha, Koghilan Suren, Taron Alagess",SB Production,06-03-2016,2016,3,Sunday,90,0,0,0,0,0,0,1.2533,0,0
1627911,Kadhal Kadhai Sollava,"This story tells about ""Micheal And Shreya"" who participate in the Program , which Actor Vijaysethupathi Conducts through FM ""Kadhal Kadhai Sollava""",22,"Romance, Drama",Kanmani Raja,"Jayaram, Nakul, Athmeeya Rajan, Rittika Sen, Vijay Sethupathi",Unknown,06-02-2026,2026,2,Friday,123,0,0,0,0,0,0,1.6091,0,0
1728546,Adhiran,"Aadhi, framed in a drug bust, is sent to a secret island prison. Fueled by love for Kavi, he battles the mafia's wrath and fights to escape. Can he survive and return home?",33,"Romance, Crime",Thinesh Kanagaraj,"Michelle Dilhara, Sudharshan Raveendran, Karunakaran, Elroy Amalathas, Krishan Vinothan",Adrian Productions,22-11-2025,2025,11,Saturday,145,0,0,0,0,0,0,1.5901,0,0
1628307,Karuppu Pulsar,Set against the backdrop of jallikattu culture. Two men's lives intersect - one from Chennai who owns a Pulsar motorcycle and another from Madurai with a bull named Karuppu.,29,Action,Murali krish,"V R Dinesh, Mansoor Ali Khan, Reshma Venkatesh, Saravana Subbiah, Arjai",Yasho Entertainment,30-01-2026,2026,1,Friday,114,0,0,0,0,0,0,1.3974,0,0
855397,Etharkkum Thunindhavan,"A lawyer turns judge jury and executioner and goes after a gang, led by a minister's son, that threatens women with videos of them.",24,"Action, Drama, Family",Pandiraj,"Suriya, Priyanka Arul Mohan, Vinay Rai, Sathyaraj, Saranya Ponvannan",Sun Pictures,10-03-2022,2022,3,Thursday,151,0,0,0,0,0,0,1.2842,5.9,40
1132152,Ace,"Kannan,  with a past comes to Malaysia to turn over a new leaf. But when he realises that the girl he loves needs money to get out of a difficult situation, he commits a robbery that makes him the target of a fearsome gangster and the girl’s stepfather, an immoral cop.",51,"Crime, Comedy, Action",P. Arumugakumar,"Vijay Sethupathi, Rukmini Vasanth, Yogi Babu, B. S. Avinash, Babloo Prithiveeraj",7C's Entertainment,23-05-2025,2025,5,Friday,154,0,0,0,0,0,0,1.2202,5.1,8
493107,Saamy²,The son of Aarusaamy becomes a cop and takes on the criminal who murdered his parents.,16,"Action, Thriller, Romance",Hari,"Vikram, Keerthy Suresh, Prabhu, Aishwarya Rajesh, Soori",Thameens Films,21-09-2018,2018,9,Friday,157,0,0,0,0,0,0,1.544,3.4,15
1732605,Sannidhanam P.O.,A mother's search for her son who went missing when he was a child.,14,"Drama, Mystery",Amutha Sarathy,"Yogi Babu, Sithara, Roopesh Shetty, Varsha Vishwanath, Pramod Shetty",Unknown,05-06-2026,2026,6,Friday,130,0,0,0,0,0,0,1.4543,0,0
536617,Kazhugu 2,"Two petty thieves based out of Theni, masquerading as hunters, come to the forests of Kodai to save people settled there from deadly wolf attack .",26,"Drama, Thriller, Romance",Sathyasiva,"Krishna Kulasekaran, Bindu Madhavi, Kaali Venkat, Hareesh Peradi, M. S. Bhaskar",Unknown,01-08-2019,2019,8,Thursday,126,0,0,0,0,0,0,1.3078,2,1
366320,Apoorva Mahan,,0,Drama,K.R.Manimuthu,"Sai Murali, Scissor Manogar, Suman Talwar, Vadivukarasi, Delhi Ganesh",Unknown,30-10-2015,2015,10,Friday,0,0,0,0,0,0,0,1.126,8,1
1254149,Athomugam,"Playful act of Martin by installing a spy app in his love of life Leena's phone reveals a mysterious character thereby triggering events that questions love, trust, friendship, technology and unravels the thrilling dark side of human actions.",38,"Thriller, Drama",Sunil Dev,"S. P. Siddharth, Chaitanya Pratap, Kavi J Sundharam, Ananth Nag, Sarithran",Unknown,01-03-2024,2024,3,Friday,130,0,0,0,0,0,0,1.1869,0,0
793032,Cobra,"A genius mathematician doubles up as a hit man, assassinating people opposing a ruthless corporate behemoth. While he manages to stay ahead of the Interpol and the psychotic head of the corporation, who are after him, can he evade the mysterious hacker who is keen to unmask him?",48,"Action, Thriller",R. Ajay Gnanamuthu,"Vikram, Srinidhi Shetty, Irfan Pathan, K. S. Ravikumar, Roshan Mathew",Seven Screen Studios,31-08-2022,2022,8,Wednesday,183,0,0,0,0,0,0,1.2382,5.6,27
608576,Nenjamundu Nermaiyundu Odu Raja,Two ambitious youngsters who make a living through a YouTube channel agree to perform a few tasks for a businessman when the latter offers them huge money.,27,"Comedy, Romance",Karthik Venugopalan,"Rio Raj, Vigneshkanth, Shirin Kanchwala, Nanjil Sampath, Radha Ravi",Sivakarthikeyan Productions,14-06-2019,2019,6,Friday,128,0,0,0,0,0,0,1.531,5,4
542073,Moondru Rasikarkal,,0,"Action, Drama",Shebi Chowghat,"Thalaivasal Vijay, Yasir Saleem, Alwyn Antony, Roshan Basheer",Unknown,10-08-2018,2018,8,Friday,130,0,0,0,0,0,0,1.2201,0,0
594139,Darbar,"Aaditya, the commissioner of Mumbai Police, sets out to catch Ajay, a drug peddler. However, he uncovers a deeper controversy linked to an international drug lord and must mete out justice.",31,"Action, Drama, Thriller",A. R. Murugadoss,"Rajinikanth, Nayanthara, Suniel Shetty, Nivetha Thomas, Yogi Babu",Lyca Productions,08-01-2020,2020,1,Wednesday,159,0,0,0,0,0,0,1.2225,6,55
1489543,G.D.N,"Based on the life of G.D. Naidu, the 'Edison of India', dramatising his groundbreaking innovations, his industrial contributions, and conflicts with authorities—including struggles where his work and international dealings faced severe scrutiny and opposition.",34,Drama,Krishnakumar Ramakumar,"R. Madhavan, Priyamani, Sathyaraj, Jayaram, Dushara Vijayan",Tricolor Films,07-08-2026,2026,8,Friday,146,0,0,0,0,0,0,1.4742,0,0
828827,Veerame Vaagai Soodum,"Following his sister's strange death, a hot-headed police aspirant begins his investigation for the true cause of his sister's death. During this time, he meets a ruthless entrepreneur named Nedunchezhiyan. What is the connection between Nedunchezhiyan and his sister's tragedy?",40,"Action, Thriller",Thu. Pa. Saravanan,"Vishal Krishna, Baburaj, Dimple Hayathi, Raveena Ravi, Yogi Babu",Vishal Film Factory,04-02-2022,2022,2,Friday,165,0,0,0,0,0,0,1.3928,5.773,11
329135,O Kadhal Kanmani,"Aadi and Tara fall in love but both hate the idea of marriage and plan to separate when their lives take them to different countries. However, as they grow closer, their emotions are not easily managed.",36,"Romance, Drama",Mani Ratnam,"Dulquer Salmaan, Nithya Menen, Prakash Raj, Leela Samson, Vinodhini Vaidyanathan",Madras Talkies,16-04-2015,2015,4,Thursday,139,78490000,425850000,7.85,42.59,347360000,442.55,1.257,6.971,68
368251,Aaranyam,"A tale of lovers who brave the darkness of the forest, and fight to keep their love alive.",18,"Romance, Action",Unknown,"Ilavarasu, Singamuthu, Theepetti Ganesan",Aaha Oho Productions,20-11-2015,2015,11,Friday,0,0,0,0,0,0,0,1.2435,1.2,3
1681077,Kayilan,The conflict between justice and the rule of law.,9,Thriller,Arul Ajit,"Sshivada, Ramya Pandian, Prajin Padmanabhan, Manobala, G. Gnanasambandam",BTK Films,10-10-2025,2025,10,Friday,125,0,0,0,0,0,0,1.5495,0,0
601249,Sangathamizhan,"A village is protesting against the setting up a copper plant, but when their leader dies, the corporate company behind the plant sends in a look-alike to facilitate their plan.",30,"Action, Drama",Vijay Chandar,"Vijay Sethupathi, Raashii Khanna, Nivetha Pethuraj, Soori, Nassar",Vijaya Productions,15-11-2019,2019,11,Friday,150,0,0,0,0,0,0,1.2402,4.286,7
1074673,Irugapatru,Three couples from different economic backgrounds find ways to fix their relationships.,12,"Romance, Family, Drama",Yuvaraj Dhayalan,"Vikram Prabhu, Shraddha Srinath, Vidharth, Abarnathi, Sri",Potential Studios,06-10-2023,2023,10,Friday,153,0,0,0,0,0,0,1.192,7.233,15
564338,Maayabimbum,A man’s illusion of love turns tragic when misplaced desire and misunderstanding pull him into consequences he never anticipated.,19,"Romance, Drama",K. J. Surendar,"Akash Nagarajan, Janaki Srinivasan, Hari Krishna, Rajesh Bala",Self Start Productions,23-01-2026,2026,1,Friday,145,0,0,0,0,0,0,1.3513,0,0
1595494,99/66,"Sangeetha and Her Husband Move Into a New Flat, Excited to Begin a New Chapter in Their Lives. From the Very First Night, Sangeetha Starts Experiencing Strange and Mysterious Incidents Inside the House. She Feels a Negative Aura and Senses the Presence of an Unknown Person Connected to a Buddha Idol Left Behind in the Flat. As Fear and Confusion Grow, She Begins to Search for Answers,sangeetha Realizes the Truth Behind the Mysterious Presence She How Overcomes the Situation and Restores Peace to Her Home",85,"Horror, Thriller",M.S. Moorthy,"Rachitha Mahalakshmi, P. Sabari, Swetha Dorathy, Rohinth Chellappa, S. S. Moorthy",Mitra Pictures (P) Ltd,06-03-2026,2026,3,Friday,0,0,0,0,0,0,0,1.1629,0,0
561295,Kadaram Kondan,"Vasu, a doctor, rescues KK, a criminal, from getting murdered in the hospital. However, when Vasu's wife gets kidnapped, he is asked to get KK out in exchange for his wife's safe return.",33,"Action, Thriller",Rajesh M. Selva,"Vikram, Abi Hassan, Akshara Haasan, Lenaa, Cherry Mardia",Raajkamal Films International,19-07-2019,2019,7,Friday,122,0,0,0,0,0,0,1.2798,5.341,22
540950,Nadodi Kanavu,"A young man who had come to a village as a refugee falls in love with the daughter of the headman, whom the locals consider as a God. Will their romance be accepted?",33,"Drama, Action, Romance",Veera Selva,"Mahendran, Subraja, Sujatha Sivakumar, Rajendran",Unknown,03-08-2018,2018,8,Friday,130,0,0,0,0,0,0,1.2202,0,0
592761,Kombu Vatcha Singamda,"Six friends, who follow Periyaar's ideologies, fall prey to the local caste politics that happens in their hometown. Who is the reason behind this and what happens after?",28,"Drama, Action",S. R. Prabhakaran,"M. Sasikumar, Madonna Sebastian, Soori, J. Mahendran, Hareesh Peradi",Redhan The Cinema People,13-01-2022,2022,1,Thursday,151,0,0,0,0,0,0,1.2808,6.5,2
1566095,Hotspot 2 Much,"The film is about an aspiring Director, who pitches her three different stories, that depict some pressing ideological and social issues in the society, to a producer with whom she also has an hidden agenda.",35,"Comedy, Romance, Drama",Vignesh Karthick,"Priya Bhavani Shankar, Vignesh Karthick, Rakshan, Aditya Baskar, Brigida Saga",Vishnu Vishal Studioz,23-01-2026,2026,1,Friday,120,0,0,0,0,0,0,1.4594,3,3
961223,The Legend,"A scientist is spurred by the death of his friend to find a cure for diabetes, but can he take on the might of the pharma mafia and succeed in his mission?",32,"Comedy, Romance, Action",Joseph D. Sami,"Arul Saravanan, Urvashi Rautela, Geethika Tiwary, Vivek, Nassar",The Legend Saravana Stores Creations,28-07-2022,2022,7,Thursday,161,0,0,0,0,0,0,1.2049,2.6,8
1624562,Emoji,"Aadhav and Deeksha, a vibrant young couple are about to be separated as passion pulls them apart. Can love win them back together?",23,"Drama, Romance",SEN. S. Rangasamy,"Mahat Raghavendra, Maanasa Chaudhary, Devika Satheesh, V.J. Ashiq, Aadukalam Naren",Unknown,05-08-2022,2022,8,Friday,121,0,0,0,0,0,0,1.2498,0,0
534993,Petta,"A hostel warden becomes the target of a dreaded politician and his gangster son, but little do they realise that it is they who should fear him.",27,Action,Karthik Subbaraj,"Rajinikanth, Nawazuddin Siddiqui, Vijay Sethupathi, Sananth, M. Sasikumar",Sun Pictures,10-01-2019,2019,1,Thursday,172,0,0,0,0,0,0,1.2708,7.215,93
1465245,Ten Hours,"A bus murder investigation unfolds, revealing possible scenarios and suspects. As everyone undergoes questioning, hidden layers of the case begin to surface.",22,"Crime, Thriller",Ilayaraja Kaliyaperumal,"Sibiraj, Gajaraj, Raj Aiyyappa, Saravana Subbiah, Jeeva Ravi",Unknown,18-04-2025,2025,4,Friday,118,0,0,0,0,0,0,1.622,7.5,4
461464,Diya,The aborted child of a couple goes after her own family members who were responsible for separating her from her mother.,21,"Thriller, Romance, Horror",A. L. Vijay,"Sai Pallavi, Naga Shaurya, Veronika Arora, RJ Balaji, Priyadarshi Pullikonda",Lyca Productions,27-04-2018,2018,4,Friday,160,0,0,0,0,0,0,1.1858,6.3,9
1524468,Vadam,A action packed Village Family Drama. Hero’s Extraordinary Bond with his Bull. Story based on “Vada Manju Virattu”.  Family relationship highlighted emotionally,22,Action,V. Kenthiran,"Vimal, Natarajan Subramaniam, Sanashka Sri, Balasaravanan, Munishkanth",Unknown,06-03-2026,2026,3,Friday,136,0,0,0,0,0,0,1.3255,0,0
1010608,Thai Nilam,A father and his daughter came to India as refugees post-war in their country. Few good hands help them to rebuild their lifestyle.,23,"Family, Drama, War",Abilash.G.Devan,"Amar Ramachandran, Bala Singh, Neha Amar, Nimisha Nambiar",Neni Entertainment,21-06-2021,2021,6,Monday,90,10020000,10437500,1,1.04,417500,4.17,1.2118,0,0
459008,Kaala,"Karikaalan consistently fights to keep the people of Dharavi, a slum in Mumbai, safe from the clutches of mighty politicians and the land mafia don, Hari Dhadha.",27,"Action, Crime, Drama",Pa. Ranjith,"Rajinikanth, Nana Patekar, Easwari Rao, Huma Qureshi, Samuthirakani",Wunderbar Films,07-06-2018,2018,6,Thursday,166,1670000000,1607947560,167,160.79,-62052440.5,-3.72,1.3171,6.417,72
656113,Jagame Thandhiram,"When a clever, carefree gangster is recruited to help an overseas crime lord take down a rival, he is caught off guard by the moral dilemmas that follow.",28,"Crime, Drama",Karthik Subbaraj,"Dhanush, James Cosmo, Joju George, Kalaiyarasan, Aishwarya Lekshmi",Reliance Entertainment,18-06-2021,2021,6,Friday,158,0,0,0,0,0,0,1.3945,5.555,55
391429,Adida Melam,A down-on-luck wedding planner tries to save a girl from a criminal who plans to marry her with revenge on his mind.,22,"Drama, Comedy, Romance",Anbu Stalin,"Abhay Krishna, Abhinaya, Urvashi, Mayilsamy, Jayaprakash",Dado Creations,25-03-2016,2016,3,Friday,104,0,0,0,0,0,0,1.4345,6.3,3
1566325,Mellisai,"A beautiful family drama woven around a central theme of father daughter bond which emphasizes human emotions at its depths.A daughters wish to make her dad participate in a reality show singing competition forms the crux of this emotional family dramaThe story takes place in two different time lines which reflects all these emotions in a poetic harmony of love, ambition, failure, success and the wheel of life.",68,"Drama, Family",Dhirav,"Kishore, Subathra Robert, Harish Uthaman, George Mariyan, Dhananya",Hashtag FDFS Productions,30-01-2026,2026,1,Friday,126,0,0,0,0,0,0,1.2012,0,0
